id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,engagement_band,score_band
588293,DDD,2013J,Pass,116.0,78.0,16.7,Medium (76-150),High (71-85)
588352,DDD,2013J,Pass,233.0,85.0,0.0,High (151-300),High (71-85)
588430,DDD,2013J,Pass,106.0,79.0,0.0,Medium (76-150),High (71-85)
588460,DDD,2013J,Fail,294.0,81.0,20.0,High (151-300),High (71-85)
588482,DDD,2013J,Distinction,142.0,87.0,0.0,Medium (76-150),Very High (86-100)
588485,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
588493,DDD,2013J,Pass,135.0,86.0,14.3,Medium (76-150),Very High (86-100)
588537,DDD,2013J,Withdrawn,29.0,49.0,0.0,Low (26-75),Low (41-55)
588540,DDD,2013J,Distinction,966.0,93.0,0.0,Very High (300+),Very High (86-100)
588556,DDD,2013J,Pass,60.0,56.0,14.3,Low (26-75),Medium (56-70)
588566,DDD,2013J,Pass,124.0,78.0,0.0,Medium (76-150),High (71-85)
588658,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
588707,DDD,2013J,Distinction,219.0,91.0,0.0,High (151-300),Very High (86-100)
588815,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
588824,DDD,2013J,Pass,243.0,70.0,42.9,High (151-300),Medium (56-70)
588850,DDD,2013J,Pass,158.0,81.0,0.0,High (151-300),High (71-85)
588884,DDD,2013J,Withdrawn,117.0,79.5,0.0,Medium (76-150),High (71-85)
589007,DDD,2013J,Withdrawn,13.0,,,Very Low (0-25),
589019,DDD,2013J,Pass,133.0,77.0,0.0,Medium (76-150),High (71-85)
589171,DDD,2013J,Fail,7.0,61.0,0.0,Very Low (0-25),Medium (56-70)
589212,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
589220,DDD,2013J,Pass,297.0,87.0,0.0,High (151-300),Very High (86-100)
589445,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
589458,DDD,2013J,Pass,314.0,77.0,0.0,Very High (300+),High (71-85)
589503,DDD,2013J,Pass,77.0,79.0,0.0,Medium (76-150),High (71-85)
589531,DDD,2013J,Pass,53.0,74.0,0.0,Low (26-75),High (71-85)
589557,DDD,2013J,Pass,108.0,70.0,0.0,Medium (76-150),Medium (56-70)
589569,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
589582,DDD,2013J,Withdrawn,68.0,58.0,33.3,Low (26-75),Medium (56-70)
589584,DDD,2013J,Fail,30.0,53.5,66.7,Low (26-75),Low (41-55)
589630,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
589723,DDD,2013J,Pass,146.0,72.0,0.0,Medium (76-150),High (71-85)
589875,DDD,2013J,Pass,109.0,69.0,0.0,Medium (76-150),Medium (56-70)
589932,DDD,2013J,Fail,82.0,66.0,0.0,Medium (76-150),Medium (56-70)
589956,DDD,2013J,Pass,140.0,89.0,0.0,Medium (76-150),Very High (86-100)
589963,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
590177,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
590184,DDD,2013J,Fail,4.0,,,Very Low (0-25),
590235,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
590370,DDD,2013J,Fail,52.0,43.0,0.0,Low (26-75),Low (41-55)
590380,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
590392,DDD,2013J,Pass,95.0,79.0,0.0,Medium (76-150),High (71-85)
590397,DDD,2013J,Pass,98.0,69.0,28.6,Medium (76-150),Medium (56-70)
590402,DDD,2013J,Fail,42.0,17.0,0.0,Low (26-75),Very Low (0-40)
590420,DDD,2013J,Fail,11.0,,,Very Low (0-25),
590443,DDD,2013J,Pass,281.0,82.0,0.0,High (151-300),High (71-85)
590464,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
590482,DDD,2013J,Pass,152.0,62.0,0.0,High (151-300),Medium (56-70)
590541,DDD,2013J,Withdrawn,38.0,,,Low (26-75),
590676,DDD,2013J,Pass,142.0,68.0,14.3,Medium (76-150),Medium (56-70)
590762,DDD,2013J,Fail,36.0,89.0,20.0,Low (26-75),Very High (86-100)
590789,DDD,2013J,Pass,167.0,84.0,0.0,High (151-300),High (71-85)
590811,DDD,2013J,Withdrawn,42.0,66.0,0.0,Low (26-75),Medium (56-70)
590828,DDD,2013J,Withdrawn,32.0,34.0,50.0,Low (26-75),Very Low (0-40)
590881,DDD,2013J,Withdrawn,6.0,,,Very Low (0-25),
590886,DDD,2013J,Withdrawn,28.0,64.0,0.0,Low (26-75),Medium (56-70)
590918,DDD,2013J,Fail,28.0,47.0,14.3,Low (26-75),Low (41-55)
590920,DDD,2013J,Withdrawn,117.0,44.0,0.0,Medium (76-150),Low (41-55)
590921,DDD,2013J,Fail,138.0,86.0,0.0,Medium (76-150),Very High (86-100)
590951,DDD,2013J,Fail,7.0,,,Very Low (0-25),
591071,DDD,2013J,Pass,110.0,84.0,14.3,Medium (76-150),High (71-85)
591163,DDD,2013J,Withdrawn,50.0,62.0,50.0,Low (26-75),Medium (56-70)
591193,DDD,2013J,Pass,410.0,91.0,0.0,Very High (300+),Very High (86-100)
591202,DDD,2013J,Pass,55.0,59.0,14.3,Low (26-75),Medium (56-70)
591210,DDD,2013J,Pass,107.0,53.0,0.0,Medium (76-150),Low (41-55)
591230,DDD,2013J,Pass,163.0,84.0,0.0,High (151-300),High (71-85)
591593,DDD,2013J,Pass,49.0,72.0,42.9,Low (26-75),High (71-85)
591648,DDD,2013J,Withdrawn,39.0,68.0,0.0,Low (26-75),Medium (56-70)
591650,DDD,2013J,Withdrawn,42.0,66.0,0.0,Low (26-75),Medium (56-70)
591694,DDD,2013J,Fail,17.0,68.0,100.0,Very Low (0-25),Medium (56-70)
591845,DDD,2013J,Withdrawn,4.0,,,Very Low (0-25),
591852,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
591891,DDD,2013J,Pass,239.0,83.0,0.0,High (151-300),High (71-85)
591980,DDD,2013J,Fail,1.0,,,Very Low (0-25),
592093,DDD,2013J,Pass,135.0,76.5,50.0,Medium (76-150),High (71-85)
592173,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
592189,DDD,2013J,Pass,79.0,83.0,0.0,Medium (76-150),High (71-85)
592252,DDD,2013J,Pass,71.0,70.0,0.0,Low (26-75),Medium (56-70)
592284,DDD,2013J,Fail,17.0,0.0,100.0,Very Low (0-25),Very Low (0-40)
592299,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
592315,DDD,2013J,Pass,76.0,68.5,0.0,Medium (76-150),Medium (56-70)
592382,DDD,2013J,Pass,285.0,72.0,14.3,High (151-300),High (71-85)
592486,DDD,2013J,Fail,0.0,,,Very Low (0-25),
592494,DDD,2013J,Pass,158.0,85.0,0.0,High (151-300),High (71-85)
592577,DDD,2013J,Pass,370.0,95.0,0.0,Very High (300+),Very High (86-100)
592625,DDD,2013J,Distinction,106.0,90.0,60.0,Medium (76-150),Very High (86-100)
592658,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
592709,DDD,2013J,Fail,37.0,71.0,0.0,Low (26-75),High (71-85)
592749,DDD,2013J,Fail,41.0,,,Low (26-75),
592804,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
592950,DDD,2013J,Pass,272.0,73.0,0.0,High (151-300),High (71-85)
593075,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
593103,DDD,2013J,Pass,175.0,88.5,0.0,High (151-300),Very High (86-100)
593303,DDD,2013J,Fail,54.0,31.5,0.0,Low (26-75),Very Low (0-40)
593338,DDD,2013J,Pass,64.0,64.0,0.0,Low (26-75),Medium (56-70)
593345,DDD,2013J,Withdrawn,78.0,,,Medium (76-150),
593475,DDD,2013J,Withdrawn,39.0,68.0,0.0,Low (26-75),Medium (56-70)
593594,DDD,2013J,Withdrawn,29.0,43.0,100.0,Low (26-75),Low (41-55)
593654,DDD,2013J,Pass,191.0,83.0,14.3,High (151-300),High (71-85)
593903,DDD,2013J,Fail,69.0,58.0,28.6,Low (26-75),Medium (56-70)
593973,DDD,2013J,Pass,270.0,75.0,0.0,High (151-300),High (71-85)
594011,DDD,2013J,Pass,118.0,86.0,0.0,Medium (76-150),Very High (86-100)
594052,DDD,2013J,Pass,34.0,73.0,0.0,Low (26-75),High (71-85)
594079,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
594081,DDD,2013J,Withdrawn,56.0,81.0,0.0,Low (26-75),High (71-85)
594086,DDD,2013J,Fail,53.0,59.0,0.0,Low (26-75),Medium (56-70)
594164,DDD,2013J,Withdrawn,613.0,37.0,50.0,Very High (300+),Very Low (0-40)
594201,DDD,2013J,Pass,212.0,86.0,0.0,High (151-300),Very High (86-100)
594407,DDD,2013J,Withdrawn,48.0,76.0,0.0,Low (26-75),High (71-85)
594414,DDD,2013J,Withdrawn,47.0,35.5,33.3,Low (26-75),Very Low (0-40)
594419,DDD,2013J,Pass,55.0,61.0,0.0,Low (26-75),Medium (56-70)
594507,DDD,2013J,Pass,309.0,91.0,0.0,Very High (300+),Very High (86-100)
594578,DDD,2013J,Fail,17.0,,,Very Low (0-25),
594599,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
594869,DDD,2013J,Fail,99.0,70.0,0.0,Medium (76-150),Medium (56-70)
594880,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
594925,DDD,2013J,Pass,311.0,65.5,0.0,Very High (300+),Medium (56-70)
594963,DDD,2013J,Pass,294.0,80.0,14.3,High (151-300),High (71-85)
595008,DDD,2013J,Withdrawn,58.0,53.0,0.0,Low (26-75),Low (41-55)
595079,DDD,2013J,Pass,20.0,49.0,57.1,Very Low (0-25),Low (41-55)
595319,DDD,2013J,Distinction,216.0,93.0,0.0,High (151-300),Very High (86-100)
595396,DDD,2013J,Withdrawn,59.0,50.5,50.0,Low (26-75),Low (41-55)
595495,DDD,2013J,Pass,471.0,73.0,0.0,Very High (300+),High (71-85)
595601,DDD,2013J,Fail,62.0,42.0,0.0,Low (26-75),Low (41-55)
595659,DDD,2013J,Pass,92.0,64.0,0.0,Medium (76-150),Medium (56-70)
595685,DDD,2013J,Pass,89.0,72.5,33.3,Medium (76-150),High (71-85)
595687,DDD,2013J,Pass,173.0,61.5,0.0,High (151-300),Medium (56-70)
595720,DDD,2013J,Withdrawn,55.0,,,Low (26-75),
595723,DDD,2013J,Fail,8.0,,,Very Low (0-25),
595894,DDD,2013J,Withdrawn,2.0,,,Very Low (0-25),
595940,DDD,2013J,Fail,89.0,74.0,0.0,Medium (76-150),High (71-85)
595963,DDD,2013J,Withdrawn,25.0,44.0,0.0,Very Low (0-25),Low (41-55)
595986,DDD,2013J,Pass,91.0,73.0,0.0,Medium (76-150),High (71-85)
595988,DDD,2013J,Pass,91.0,84.5,16.7,Medium (76-150),High (71-85)
596093,DDD,2013J,Pass,65.0,72.0,0.0,Low (26-75),High (71-85)
596104,DDD,2013J,Fail,35.0,62.0,16.7,Low (26-75),Medium (56-70)
596204,DDD,2013J,Fail,166.0,58.0,0.0,High (151-300),Medium (56-70)
596270,DDD,2013J,Pass,167.0,88.0,0.0,High (151-300),Very High (86-100)
596292,DDD,2013J,Withdrawn,57.0,83.0,20.0,Low (26-75),High (71-85)
596306,DDD,2013J,Fail,68.0,69.0,28.6,Low (26-75),Medium (56-70)
596441,DDD,2013J,Pass,74.0,54.0,16.7,Low (26-75),Low (41-55)
596473,DDD,2013J,Fail,0.0,,,Very Low (0-25),
596542,DDD,2013J,Fail,4.0,,,Very Low (0-25),
596570,DDD,2013J,Pass,55.0,75.5,0.0,Low (26-75),High (71-85)
596589,DDD,2013J,Fail,123.0,78.0,20.0,Medium (76-150),High (71-85)
596620,DDD,2013J,Withdrawn,13.0,82.5,0.0,Very Low (0-25),High (71-85)
596629,DDD,2013J,Fail,1.0,,,Very Low (0-25),
596731,DDD,2013J,Pass,156.0,63.0,0.0,High (151-300),Medium (56-70)
596845,DDD,2013J,Pass,179.0,90.0,0.0,High (151-300),Very High (86-100)
596846,DDD,2013J,Distinction,119.0,90.0,14.3,Medium (76-150),Very High (86-100)
596978,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597178,DDD,2013J,Withdrawn,3.0,,,Very Low (0-25),
597192,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597235,DDD,2013J,Fail,56.0,76.0,0.0,Low (26-75),High (71-85)
597243,DDD,2013J,Pass,25.0,55.0,50.0,Very Low (0-25),Low (41-55)
597308,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597365,DDD,2013J,Pass,717.0,86.0,0.0,Very High (300+),Very High (86-100)
597403,DDD,2013J,Pass,105.0,81.0,0.0,Medium (76-150),High (71-85)
597428,DDD,2013J,Pass,184.0,92.0,0.0,High (151-300),Very High (86-100)
597433,DDD,2013J,Pass,88.0,71.0,0.0,Medium (76-150),High (71-85)
597443,DDD,2013J,Fail,7.0,,,Very Low (0-25),
597453,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597504,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597560,DDD,2013J,Pass,84.0,64.5,16.7,Medium (76-150),Medium (56-70)
597561,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
597571,DDD,2013J,Pass,241.0,83.0,0.0,High (151-300),High (71-85)
597602,DDD,2013J,Pass,127.0,81.0,0.0,Medium (76-150),High (71-85)
597726,DDD,2013J,Fail,41.0,12.5,50.0,Low (26-75),Very Low (0-40)
597754,DDD,2013J,Withdrawn,1.0,,,Very Low (0-25),
597755,DDD,2013J,Pass,134.0,87.0,0.0,Medium (76-150),Very High (86-100)
597770,DDD,2013J,Pass,92.0,58.0,14.3,Medium (76-150),Medium (56-70)
597871,DDD,2013J,Pass,81.0,86.0,0.0,Medium (76-150),Very High (86-100)
597924,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
597938,DDD,2013J,Distinction,426.0,92.0,0.0,Very High (300+),Very High (86-100)
597968,DDD,2013J,Pass,57.0,89.0,0.0,Low (26-75),Very High (86-100)
598052,DDD,2013J,Pass,135.0,80.0,0.0,Medium (76-150),High (71-85)
598064,DDD,2013J,Pass,316.0,67.0,0.0,Very High (300+),Medium (56-70)
598089,DDD,2013J,Withdrawn,18.0,32.0,0.0,Very Low (0-25),Very Low (0-40)
598123,DDD,2013J,Withdrawn,18.0,67.0,100.0,Very Low (0-25),Medium (56-70)
598246,DDD,2013J,Distinction,299.0,88.0,0.0,High (151-300),Very High (86-100)
598323,DDD,2013J,Withdrawn,16.0,51.0,100.0,Very Low (0-25),Low (41-55)
598430,DDD,2013J,Withdrawn,14.0,,,Very Low (0-25),
598501,DDD,2013J,Pass,52.0,86.0,16.7,Low (26-75),Very High (86-100)
598516,DDD,2013J,Pass,260.0,78.0,0.0,High (151-300),High (71-85)
598536,DDD,2013J,Withdrawn,84.0,34.0,20.0,Medium (76-150),Very Low (0-40)
598637,DDD,2013J,Distinction,89.0,89.0,0.0,Medium (76-150),Very High (86-100)
598650,DDD,2013J,Fail,0.0,,,Very Low (0-25),
598664,DDD,2013J,Pass,275.0,87.0,0.0,High (151-300),Very High (86-100)
598665,DDD,2013J,Distinction,257.0,80.0,0.0,High (151-300),High (71-85)
598701,DDD,2013J,Fail,11.0,,,Very Low (0-25),
598842,DDD,2013J,Fail,60.0,36.0,14.3,Low (26-75),Very Low (0-40)
598860,DDD,2013J,Pass,456.0,89.0,0.0,Very High (300+),Very High (86-100)
598949,DDD,2013J,Withdrawn,3.0,,,Very Low (0-25),
598989,DDD,2013J,Pass,304.0,83.0,14.3,Very High (300+),High (71-85)
599049,DDD,2013J,Pass,330.0,72.0,0.0,Very High (300+),High (71-85)
599068,DDD,2013J,Pass,139.0,91.0,0.0,Medium (76-150),Very High (86-100)
599101,DDD,2013J,Withdrawn,7.0,,,Very Low (0-25),
599109,DDD,2013J,Pass,321.0,92.0,0.0,Very High (300+),Very High (86-100)
599146,DDD,2013J,Pass,230.0,59.0,0.0,High (151-300),Medium (56-70)
599169,DDD,2013J,Pass,102.0,79.0,71.4,Medium (76-150),High (71-85)
599177,DDD,2013J,Pass,69.0,57.0,0.0,Low (26-75),Medium (56-70)
599206,DDD,2013J,Fail,15.0,48.0,0.0,Very Low (0-25),Low (41-55)
599262,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
599314,DDD,2013J,Pass,68.0,76.0,0.0,Low (26-75),High (71-85)
599406,DDD,2013J,Withdrawn,4.0,,,Very Low (0-25),
599425,DDD,2013J,Pass,195.0,71.0,0.0,High (151-300),High (71-85)
599577,DDD,2013J,Pass,1626.0,92.0,0.0,Very High (300+),Very High (86-100)
599585,DDD,2013J,Pass,54.0,63.0,57.1,Low (26-75),Medium (56-70)
599615,DDD,2013J,Withdrawn,14.0,34.0,100.0,Very Low (0-25),Very Low (0-40)
599649,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
599655,DDD,2013J,Fail,6.0,,,Very Low (0-25),
599658,DDD,2013J,Fail,4.0,,,Very Low (0-25),
599711,DDD,2013J,Withdrawn,85.0,32.0,50.0,Medium (76-150),Very Low (0-40)
599725,DDD,2013J,Pass,248.0,71.0,0.0,High (151-300),High (71-85)
599737,DDD,2013J,Pass,184.0,82.0,0.0,High (151-300),High (71-85)
599741,DDD,2013J,Withdrawn,22.0,33.0,0.0,Very Low (0-25),Very Low (0-40)
599742,DDD,2013J,Withdrawn,4.0,85.0,0.0,Very Low (0-25),High (71-85)
599837,DDD,2013J,Withdrawn,55.0,81.0,66.7,Low (26-75),High (71-85)
599854,DDD,2013J,Pass,159.0,56.5,16.7,High (151-300),Medium (56-70)
599876,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
599947,DDD,2013J,Pass,49.0,75.0,0.0,Low (26-75),High (71-85)
600067,DDD,2013J,Pass,217.0,91.0,0.0,High (151-300),Very High (86-100)
600094,DDD,2013J,Withdrawn,26.0,71.5,0.0,Low (26-75),High (71-85)
600242,DDD,2013J,Pass,165.0,67.0,0.0,High (151-300),Medium (56-70)
600289,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
600365,DDD,2013J,Pass,16.0,64.0,28.6,Very Low (0-25),Medium (56-70)
600478,DDD,2013J,Pass,120.0,89.0,14.3,Medium (76-150),Very High (86-100)
600525,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
600635,DDD,2013J,Pass,202.0,77.0,0.0,High (151-300),High (71-85)
600648,DDD,2013J,Withdrawn,90.0,68.0,33.3,Medium (76-150),Medium (56-70)
600671,DDD,2013J,Distinction,237.0,92.0,14.3,High (151-300),Very High (86-100)
600686,DDD,2013J,Pass,169.0,87.0,0.0,High (151-300),Very High (86-100)
600753,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
600796,DDD,2013J,Pass,358.0,86.0,0.0,Very High (300+),Very High (86-100)
600817,DDD,2013J,Distinction,335.0,92.0,0.0,Very High (300+),Very High (86-100)
600842,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
600859,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
600963,DDD,2013J,Withdrawn,122.0,48.0,0.0,Medium (76-150),Low (41-55)
601048,DDD,2013J,Fail,50.0,62.5,0.0,Low (26-75),Medium (56-70)
601088,DDD,2013J,Fail,30.0,72.5,0.0,Low (26-75),High (71-85)
601092,DDD,2013J,Pass,115.0,82.0,0.0,Medium (76-150),High (71-85)
601133,DDD,2013J,Fail,9.0,73.0,20.0,Very Low (0-25),High (71-85)
601204,DDD,2013J,Withdrawn,78.0,53.0,0.0,Medium (76-150),Low (41-55)
601230,DDD,2013J,Pass,120.0,54.0,14.3,Medium (76-150),Low (41-55)
601234,DDD,2013J,Pass,199.0,86.0,0.0,High (151-300),Very High (86-100)
601263,DDD,2013J,Pass,173.0,86.0,0.0,High (151-300),Very High (86-100)
601270,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
601286,DDD,2013J,Withdrawn,100.0,87.0,0.0,Medium (76-150),Very High (86-100)
601289,DDD,2013J,Withdrawn,61.0,38.0,40.0,Low (26-75),Very Low (0-40)
601293,DDD,2013J,Pass,327.0,65.0,28.6,Very High (300+),Medium (56-70)
601310,DDD,2013J,Fail,5.0,27.0,0.0,Very Low (0-25),Very Low (0-40)
601380,DDD,2013J,Pass,54.0,77.0,20.0,Low (26-75),High (71-85)
601392,DDD,2013J,Withdrawn,9.0,,,Very Low (0-25),
601467,DDD,2013J,Fail,83.0,64.0,0.0,Medium (76-150),Medium (56-70)
601488,DDD,2013J,Withdrawn,11.0,,,Very Low (0-25),
601566,DDD,2013J,Pass,108.0,80.0,0.0,Medium (76-150),High (71-85)
601579,DDD,2013J,Pass,134.0,77.0,0.0,Medium (76-150),High (71-85)
601731,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
601857,DDD,2013J,Pass,345.0,64.0,0.0,Very High (300+),Medium (56-70)
602302,DDD,2013J,Pass,105.0,84.0,0.0,Medium (76-150),High (71-85)
602312,DDD,2013J,Withdrawn,22.0,55.0,100.0,Very Low (0-25),Low (41-55)
602356,DDD,2013J,Pass,62.0,72.0,0.0,Low (26-75),High (71-85)
602404,DDD,2013J,Pass,86.0,82.0,0.0,Medium (76-150),High (71-85)
602413,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
602452,DDD,2013J,Withdrawn,3.0,,,Very Low (0-25),
602453,DDD,2013J,Withdrawn,4.0,59.0,0.0,Very Low (0-25),Medium (56-70)
602595,DDD,2013J,Pass,115.0,76.0,0.0,Medium (76-150),High (71-85)
602692,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
602706,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
602725,DDD,2013J,Fail,14.0,70.0,50.0,Very Low (0-25),Medium (56-70)
602729,DDD,2013J,Fail,86.0,51.0,0.0,Medium (76-150),Low (41-55)
602783,DDD,2013J,Pass,430.0,85.0,0.0,Very High (300+),High (71-85)
602856,DDD,2013J,Distinction,664.0,91.0,0.0,Very High (300+),Very High (86-100)
602902,DDD,2013J,Pass,242.0,89.0,0.0,High (151-300),Very High (86-100)
602986,DDD,2013J,Fail,6.0,,,Very Low (0-25),
603034,DDD,2013J,Pass,158.0,94.0,0.0,High (151-300),Very High (86-100)
603049,DDD,2013J,Pass,105.0,92.0,40.0,Medium (76-150),Very High (86-100)
603201,DDD,2013J,Withdrawn,3.0,,,Very Low (0-25),
603302,DDD,2013J,Withdrawn,57.0,79.0,100.0,Low (26-75),High (71-85)
603325,DDD,2013J,Distinction,77.0,96.0,0.0,Medium (76-150),Very High (86-100)
603410,DDD,2013J,Fail,101.0,72.5,0.0,Medium (76-150),High (71-85)
603431,DDD,2013J,Pass,93.0,49.0,14.3,Medium (76-150),Low (41-55)
603469,DDD,2013J,Fail,145.0,38.0,28.6,Medium (76-150),Very Low (0-40)
603498,DDD,2013J,Fail,74.0,69.0,0.0,Low (26-75),Medium (56-70)
603513,DDD,2013J,Pass,40.0,92.0,0.0,Low (26-75),Very High (86-100)
603669,DDD,2013J,Withdrawn,1.0,,,Very Low (0-25),
603684,DDD,2013J,Withdrawn,1.0,,,Very Low (0-25),
603730,DDD,2013J,Fail,42.0,72.0,100.0,Low (26-75),High (71-85)
603749,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
603803,DDD,2013J,Withdrawn,47.0,71.0,0.0,Low (26-75),High (71-85)
603850,DDD,2013J,Withdrawn,2.0,,,Very Low (0-25),
603931,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
603953,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
604055,DDD,2013J,Pass,97.0,82.0,0.0,Medium (76-150),High (71-85)
604072,DDD,2013J,Pass,101.0,81.5,0.0,Medium (76-150),High (71-85)
604156,DDD,2013J,Pass,156.0,76.0,14.3,High (151-300),High (71-85)
604281,DDD,2013J,Distinction,158.0,89.0,0.0,High (151-300),Very High (86-100)
604317,DDD,2013J,Pass,83.0,83.0,14.3,Medium (76-150),High (71-85)
604392,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
604398,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
604462,DDD,2013J,Fail,81.0,50.0,42.9,Medium (76-150),Low (41-55)
604546,DDD,2013J,Withdrawn,5.0,,,Very Low (0-25),
604559,DDD,2013J,Fail,5.0,57.0,0.0,Very Low (0-25),Medium (56-70)
604574,DDD,2013J,Withdrawn,69.0,81.0,0.0,Low (26-75),High (71-85)
604627,DDD,2013J,Pass,43.0,76.0,0.0,Low (26-75),High (71-85)
604641,DDD,2013J,Fail,0.0,,,Very Low (0-25),
604655,DDD,2013J,Withdrawn,45.0,68.0,50.0,Low (26-75),Medium (56-70)
604692,DDD,2013J,Withdrawn,45.0,59.5,50.0,Low (26-75),Medium (56-70)
604723,DDD,2013J,Pass,44.0,81.5,0.0,Low (26-75),High (71-85)
604729,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
604854,DDD,2013J,Pass,83.0,80.0,14.3,Medium (76-150),High (71-85)
604912,DDD,2013J,Withdrawn,12.0,,,Very Low (0-25),
604952,DDD,2013J,Withdrawn,8.0,,,Very Low (0-25),
605005,DDD,2013J,Withdrawn,10.0,,,Very Low (0-25),
605070,DDD,2013J,Fail,51.0,72.0,100.0,Low (26-75),High (71-85)
605105,DDD,2013J,Fail,69.0,35.0,42.9,Low (26-75),Very Low (0-40)
605118,DDD,2013J,Fail,166.0,66.0,0.0,High (151-300),Medium (56-70)
605144,DDD,2013J,Pass,142.0,92.0,0.0,Medium (76-150),Very High (86-100)
605191,DDD,2013J,Fail,0.0,,,Very Low (0-25),
605245,DDD,2013J,Fail,37.0,85.0,0.0,Low (26-75),High (71-85)
605266,DDD,2013J,Pass,320.0,88.0,0.0,Very High (300+),Very High (86-100)
605313,DDD,2013J,Withdrawn,39.0,37.0,0.0,Low (26-75),Very Low (0-40)
605476,DDD,2013J,Pass,75.0,58.5,0.0,Low (26-75),Medium (56-70)
605540,DDD,2013J,Distinction,344.0,85.0,0.0,Very High (300+),High (71-85)
605561,DDD,2013J,Fail,132.0,67.5,50.0,Medium (76-150),Medium (56-70)
605652,DDD,2013J,Withdrawn,3.0,,,Very Low (0-25),
605703,DDD,2013J,Pass,144.0,77.0,14.3,Medium (76-150),High (71-85)
605859,DDD,2013J,Withdrawn,38.0,69.0,33.3,Low (26-75),Medium (56-70)
605885,DDD,2013J,Withdrawn,25.0,52.0,0.0,Very Low (0-25),Low (41-55)
605941,DDD,2013J,Pass,230.0,65.5,16.7,High (151-300),Medium (56-70)
606082,DDD,2013J,Pass,98.0,79.0,0.0,Medium (76-150),High (71-85)
606270,DDD,2013J,Fail,0.0,,,Very Low (0-25),
606319,DDD,2013J,Pass,74.0,72.0,14.3,Low (26-75),High (71-85)
606322,DDD,2013J,Pass,125.0,93.0,0.0,Medium (76-150),Very High (86-100)
606344,DDD,2013J,Pass,96.0,80.0,28.6,Medium (76-150),High (71-85)
606492,DDD,2013J,Fail,6.0,,,Very Low (0-25),
606513,DDD,2013J,Withdrawn,31.0,23.5,25.0,Low (26-75),Very Low (0-40)
606593,DDD,2013J,Withdrawn,54.0,77.0,0.0,Low (26-75),High (71-85)
606665,DDD,2013J,Pass,163.0,84.5,0.0,High (151-300),High (71-85)
606719,DDD,2013J,Withdrawn,0.0,,,Very Low (0-25),
606788,DDD,2013J,Distinction,118.0,87.0,14.3,Medium (76-150),Very High (86-100)
606908,DDD,2013J,Pass,104.0,83.0,0.0,Medium (76-150),High (71-85)
607061,DDD,2013J,Distinction,72.0,87.5,66.7,Low (26-75),Very High (86-100)
607073,DDD,2013J,Pass,123.0,62.0,14.3,Medium (76-150),Medium (56-70)
